"","site","long","lat"
"973","FHM 2033 Tybrind Vig",9.8113108,55.3931632
"974","FHM 2033 Tybrind Vig",9.8113108,55.3931632
"975","FHM 2033 Tybrind Vig",9.8113108,55.3931632
"976","FHM 2033 Tybrind Vig",9.8113108,55.3931632
"977","FHM 2033 Tybrind Vig",9.8113108,55.3931632
"978","FHM 2033 Tybrind Vig",9.8113108,55.3931632
"979","FHM 2033 Tybrind Vig",9.8113108,55.3931632
"980","FHM 2033 Tybrind Vig",9.8113108,55.3931632
"981","FHM 2033 Tybrind Vig",9.8113108,55.3931632
"982","FHM 2033 Tybrind Vig",9.8113108,55.3931632
"983","FHM 2033 Tybrind Vig",9.8113108,55.3931632
"984","FHM 2033 Tybrind Vig",9.8113108,55.3931632
"985","FHM 2033 Tybrind Vig",9.8113108,55.3931632
"986","FHM 2033 Tybrind Vig",9.8113108,55.3931632
"987","FHM 2033 Tybrind Vig",9.8113108,55.3931632
"988","FHM 2033 Tybrind Vig",9.8113108,55.3931632
"989","FHM 2033 Tybrind Vig",9.8113108,55.3931632
"990","FHM 3933 Visborg",10.1489138,56.7371335
"991","FHM 3933 Visborg",10.1489138,56.7371335
"992","FHM 3933 Visborg",10.1489138,56.7371335
"993","FHM 3933 Visborg",10.1489138,56.7371335
"994","FHM 3933 Visborg",10.1489138,56.7371335
"995","FHM 3933 Visborg",10.1489138,56.7371335
"996","FHM 3933 Visborg",10.1489138,56.7371335
"997","FHM 3933 Visborg",10.1489138,56.7371335
"998","FHM 3933 Visborg",10.1489138,56.7371335
"999","FHM 3933 Visborg",10.1489138,56.7371335
"1000","FHM 3933 Visborg",10.1489138,56.7371335
"1001","FHM 3933 Visborg",10.1489138,56.7371335
"1002","FHM 3933 Visborg",10.1489138,56.7371335
"1003","FHM 3933 Visborg",10.1489138,56.7371335
"1004","FHM 3933 Visborg",10.1489138,56.7371335
"1005","FHM 3933 Visborg",10.1489138,56.7371335
"1006","FHM 3933 Visborg",10.1489138,56.7371335
"1007","FHM 3933 Visborg",10.1489138,56.7371335
"1008","FHM 3933 Visborg",10.1489138,56.7371335
"1009","FHM 3933 Visborg",10.1489138,56.7371335
"1010","FHM 3933 Visborg",10.1489138,56.7371335
"1011","FHM 3933 Visborg",10.1489138,56.7371335
"1012","FHM 3933 Visborg",10.1489138,56.7371335
"1013","FHM 3933 Visborg",10.1489138,56.7371335
"1014","FHM 3933 Visborg",10.1489138,56.7371335
"1015","FHM 3933 Visborg",10.1489138,56.7371335
"1016","FHM 3933 Visborg",10.1489138,56.7371335
"1017","FHM 3933 Visborg",10.1489138,56.7371335
"1018","FHM 3933 Visborg",10.1489138,56.7371335
"1019","FHM 3933 Visborg",10.1489138,56.7371335
"1020","FHM 3933 Visborg",10.1489138,56.7371335
"1021","FHM 3933 Visborg",10.1489138,56.7371335
"1022","FHM 3933 Visborg",10.1489138,56.7371335
"1023","FHM 3933 Visborg",10.1489138,56.7371335
"1024","FHM 3933 Visborg",10.1489138,56.7371335
"1025","FHM 3933 Visborg",10.1489138,56.7371335
"1026","FHM 3933 Visborg",10.1489138,56.7371335
"1027","FHM 3933 Visborg",10.1489138,56.7371335
"1028","FHM 3933 Visborg",10.1489138,56.7371335
"1029","FHM 3933 Visborg",10.1489138,56.7371335
"1030","FHM 3933 Visborg",10.1489138,56.7371335
"1031","FHM 3933 Visborg",10.1489138,56.7371335
"1032","FHM 3933 Visborg",10.1489138,56.7371335
"1033","FHM 3933 Visborg",10.1489138,56.7371335
"1034","FHM 3933 Visborg",10.1489138,56.7371335
"1035","FHM 3933 Visborg",10.1489138,56.7371335
"1036","FHM 3933 Visborg",10.1489138,56.7371335
"1037","FHM 3933 Visborg",10.1489138,56.7371335
"1038","FHM 3933 Visborg",10.1489138,56.7371335
"1039","FHM 3933 Visborg",10.1489138,56.7371335
"1040","FHM 3933 Visborg",10.1489138,56.7371335
"1041","FHM 3933 Visborg",10.1489138,56.7371335
"1042","FHM 3933 Visborg",10.1489138,56.7371335
"1043","FHM 3933 Visborg",10.1489138,56.7371335
"1044","FHM 3933 Visborg",10.1489138,56.7371335
"1045","FHM 3933 Visborg",10.1489138,56.7371335
"1046","FHM 3933 Visborg",10.1489138,56.7371335
"1047","FHM 3933 Visborg",10.1489138,56.7371335
"1048","FHM 3933 Visborg",10.1489138,56.7371335
"1049","FHM 3933 Visborg",10.1489138,56.7371335
"1050","FHM 3933 Visborg",10.1489138,56.7371335
"1051","FHM 3933 Visborg",10.1489138,56.7371335
"1052","FHM 3933 Visborg",10.1489138,56.7371335
"1053","FHM 3933 Visborg",10.1489138,56.7371335
"1054","FHM 3933 Visborg",10.1489138,56.7371335
"1055","FHM 3933 Visborg",10.1489138,56.7371335
"1056","FHM 3933 Visborg",10.1489138,56.7371335
"1057","FHM 3933 Visborg",10.1489138,56.7371335
"1058","FHM 3933 Visborg",10.1489138,56.7371335
"1059","FHM 3933 Visborg",10.1489138,56.7371335
"1060","FHM 3933 Visborg",10.1489138,56.7371335
"1061","FHM 3933 Visborg",10.1489138,56.7371335
"1062","FHM 3933 Visborg",10.1489138,56.7371335
"1063","FHM 3933 Visborg",10.1489138,56.7371335
"1064","FHM 3933 Visborg",10.1489138,56.7371335
"1065","FHM 3933 Visborg",10.1489138,56.7371335
"1066","FHM 3933 Visborg",10.1489138,56.7371335
"1067","FHM 3933 Visborg",10.1489138,56.7371335
"1068","FHM 3933 Visborg",10.1489138,56.7371335
"1069","FHM 3933 Visborg",10.1489138,56.7371335
"1070","FHM 3933 Visborg",10.1489138,56.7371335
"1071","FHM 3933 Visborg",10.1489138,56.7371335
"1072","FHM 3933 Visborg",10.1489138,56.7371335
"1073","FHM 3933 Visborg",10.1489138,56.7371335
"1074","FHM 3933 Visborg",10.1489138,56.7371335
"1075","FHM 3933 Visborg",10.1489138,56.7371335
"1076","FHM 3933 Visborg",10.1489138,56.7371335
"1077","FHM 3933 Visborg",10.1489138,56.7371335
"1078","FHM 3933 Visborg",10.1489138,56.7371335
"1079","FHM 3933 Visborg",10.1489138,56.7371335
"1080","FHM 3933 Visborg",10.1489138,56.7371335
"1081","FHM 3933 Visborg",10.1489138,56.7371335
"1082","FHM 3933 Visborg",10.1489138,56.7371335
"1083","FHM 3933 Visborg",10.1489138,56.7371335
"1084","FHM 3933 Visborg",10.1489138,56.7371335
"1085","FHM 3933 Visborg",10.1489138,56.7371335
"1086","FHM 3933 Visborg",10.1489138,56.7371335
"1087","FHM 3933 Visborg",10.1489138,56.7371335
"1088","FHM 3933 Visborg",10.1489138,56.7371335
"1089","FHM 3933 Visborg",10.1489138,56.7371335
"1090","FHM 3933 Visborg",10.1489138,56.7371335
"1091","FHM 3933 Visborg",10.1489138,56.7371335
"1092","FHM 3933 Visborg",10.1489138,56.7371335
"1093","FHM 3933 Visborg",10.1489138,56.7371335
"1094","FHM 3933 Visborg",10.1489138,56.7371335
"1095","FHM 3933 Visborg",10.1489138,56.7371335
"1096","FHM 3933 Visborg",10.1489138,56.7371335
"1097","FHM 3933 Visborg",10.1489138,56.7371335
"1098","FHM 3933 Visborg",10.1489138,56.7371335
"1099","FHM 3933 Visborg",10.1489138,56.7371335
"1100","FHM 3933 Visborg",10.1489138,56.7371335
"1101","FHM 3933 Visborg",10.1489138,56.7371335
"1102","FHM 3933 Visborg",10.1489138,56.7371335
"1103","FHM 3933 Visborg",10.1489138,56.7371335
"1104","FHM 3933 Visborg",10.1489138,56.7371335
"1105","FHM 3933 Visborg",10.1489138,56.7371335
"1106","FHM 3933 Visborg",10.1489138,56.7371335
"1107","FHM 3933 Visborg",10.1489138,56.7371335
"1108","FHM 3933 Visborg",10.1489138,56.7371335
"1109","FHM 3933 Visborg",10.1489138,56.7371335
"1110","FHM 3933 Visborg",10.1489138,56.7371335
"1111","FHM 3933 Visborg",10.1489138,56.7371335
"1112","FHM 3933 Visborg",10.1489138,56.7371335
"1113","FHM 3933 Visborg",10.1489138,56.7371335
"1114","FHM 3933 Visborg",10.1489138,56.7371335
"1115","FHM 3933 Visborg",10.1489138,56.7371335
"1116","FHM 3933 Visborg",10.1489138,56.7371335
"1117","FHM 3933 Visborg",10.1489138,56.7371335
"1118","FHM 3933 Visborg",10.1489138,56.7371335
"1119","FHM 3933 Visborg",10.1489138,56.7371335
"1120","FHM 3933 Visborg",10.1489138,56.7371335
"1121","FHM 3933 Visborg",10.1489138,56.7371335
"1122","FHM 3933 Visborg",10.1489138,56.7371335
"1123","FHM 3933 Visborg",10.1489138,56.7371335
"1124","FHM 3933 Visborg",10.1489138,56.7371335
"1125","FHM 3933 Visborg",10.1489138,56.7371335
"1126","FHM 3933 Visborg",10.1489138,56.7371335
"1127","FHM 3933 Visborg",10.1489138,56.7371335
"1128","FHM 3933 Visborg",10.1489138,56.7371335
"1129","FHM 3933 Visborg",10.1489138,56.7371335
"1130","FHM 3933 Visborg",10.1489138,56.7371335
"1131","FHM 3933 Visborg",10.1489138,56.7371335
"1132","FHM 3933 Visborg",10.1489138,56.7371335
"1133","FHM 3933 Visborg",10.1489138,56.7371335
"1134","FHM 3933 Visborg",10.1489138,56.7371335
"1135","FHM 3933 Visborg",10.1489138,56.7371335
"1136","FHM 3933 Visborg",10.1489138,56.7371335
"1137","FHM 3933 Visborg",10.1489138,56.7371335
"1138","FHM 3933 Visborg",10.1489138,56.7371335
"1139","FHM 3933 Visborg",10.1489138,56.7371335
"1140","FHM 3933 Visborg",10.1489138,56.7371335
"1141","FHM 3933 Visborg",10.1489138,56.7371335
"1142","FHM 3933 Visborg",10.1489138,56.7371335
"1143","FHM 3933 Visborg",10.1489138,56.7371335
"1144","FHM 3933 Visborg",10.1489138,56.7371335
"1145","FHM 3933 Visborg",10.1489138,56.7371335
"1146","FHM 3933 Visborg",10.1489138,56.7371335
"1147","FHM 3933 Visborg",10.1489138,56.7371335
"1148","FHM 3933 Visborg",10.1489138,56.7371335
"1149","FHM 3933 Visborg",10.1489138,56.7371335
"1150","FHM 3933 Visborg",10.1489138,56.7371335
"1151","FHM 3933 Visborg",10.1489138,56.7371335
"1152","FHM 3933 Visborg",10.1489138,56.7371335
"1153","FHM 3933 Visborg",10.1489138,56.7371335
"1154","FHM 3933 Visborg",10.1489138,56.7371335
"1155","FHM 3933 Visborg",10.1489138,56.7371335
"1156","FHM 3933 Visborg",10.1489138,56.7371335
"1157","FHM 3933 Visborg",10.1489138,56.7371335
"1158","FHM 3933 Visborg",10.1489138,56.7371335
"1159","FHM 3933 Visborg",10.1489138,56.7371335
"1160","FHM 3933 Visborg",10.1489138,56.7371335
"1161","FHM 3933 Visborg",10.1489138,56.7371335
"1162","FHM 3933 Visborg",10.1489138,56.7371335
"1163","FHM 3933 Visborg",10.1489138,56.7371335
"1164","FHM 3933 Visborg",10.1489138,56.7371335
"1165","FHM 3933 Visborg",10.1489138,56.7371335
"1166","FHM 3933 Visborg",10.1489138,56.7371335
"1167","FHM 3933 Visborg",10.1489138,56.7371335
"1168","FHM 3933 Visborg",10.1489138,56.7371335
"1169","FHM 3933 Visborg",10.1489138,56.7371335
"1170","FHM 3933 Visborg",10.1489138,56.7371335
"1171","FHM 3933 Visborg",10.1489138,56.7371335
"1172","FHM 3933 Visborg",10.1489138,56.7371335
"1173","FHM 3933 Visborg",10.1489138,56.7371335
"1174","FHM 3933 Visborg",10.1489138,56.7371335
"1175","FHM 3933 Visborg",10.1489138,56.7371335
"1176","FHM 3933 Visborg",10.1489138,56.7371335
"1177","FHM 3933 Visborg",10.1489138,56.7371335
"1178","FHM 3933 Visborg",10.1489138,56.7371335
"1179","FHM 3933 Visborg",10.1489138,56.7371335
"1180","FHM 3933 Visborg",10.1489138,56.7371335
"1181","FHM 3933 Visborg",10.1489138,56.7371335
"1182","FHM 3933 Visborg",10.1489138,56.7371335
"1183","FHM 3933 Visborg",10.1489138,56.7371335
"1184","FHM 3933 Visborg",10.1489138,56.7371335
"1185","FHM 3933 Visborg",10.1489138,56.7371335
"1186","FHM 3933 Visborg",10.1489138,56.7371335
"1187","FHM 3933 Visborg",10.1489138,56.7371335
"1188","FHM 3933 Visborg",10.1489138,56.7371335
"1189","FHM 3933 Visborg",10.1489138,56.7371335
"1190","FHM 3933 Visborg",10.1489138,56.7371335
"1191","FHM 3933 Visborg",10.1489138,56.7371335
"1192","FHM 3933 Visborg",10.1489138,56.7371335
"1193","FHM 3933 Visborg",10.1489138,56.7371335
"1194","FHM 3933 Visborg",10.1489138,56.7371335
"1195","FHM 3933 Visborg",10.1489138,56.7371335
"1196","FHM 3933 Visborg",10.1489138,56.7371335
"1197","FHM 3933 Visborg",10.1489138,56.7371335
"1198","FHM 3933 Visborg",10.1489138,56.7371335
"1199","FHM 3933 Visborg",10.1489138,56.7371335
"1200","FHM 3933 Visborg",10.1489138,56.7371335
"1201","FHM 3933 Visborg",10.1489138,56.7371335
"1202","FHM 3933 Visborg",10.1489138,56.7371335
"1203","FHM 3933 Visborg",10.1489138,56.7371335
"1204","FHM 3933 Visborg",10.1489138,56.7371335
"1205","FHM 3933 Visborg",10.1489138,56.7371335
"1206","FHM 3933 Visborg",10.1489138,56.7371335
"1207","FHM 3933 Visborg",10.1489138,56.7371335
"1208","FHM 3933 Visborg",10.1489138,56.7371335
"1209","FHM 3933 Visborg",10.1489138,56.7371335
"1210","FHM 3933 Visborg",10.1489138,56.7371335
"1211","FHM 3933 Visborg",10.1489138,56.7371335
"1212","FHM 3933 Visborg",10.1489138,56.7371335
"1213","FHM 3933 Visborg",10.1489138,56.7371335
"1214","FHM 3933 Visborg",10.1489138,56.7371335
"1215","FHM 3933 Visborg",10.1489138,56.7371335
"1216","FHM 3933 Visborg",10.1489138,56.7371335
"1217","FHM 3933 Visborg",10.1489138,56.7371335
"1218","FHM 3933 Visborg",10.1489138,56.7371335
"1219","FHM 3933 Visborg",10.1489138,56.7371335
"1220","FHM 3933 Visborg",10.1489138,56.7371335
"1221","FHM 3933 Visborg",10.1489138,56.7371335
"1222","FHM 3933 Visborg",10.1489138,56.7371335
"1223","FHM 3933 Visborg",10.1489138,56.7371335
"1224","FHM 3933 Visborg",10.1489138,56.7371335
"1225","FHM 3933 Visborg",10.1489138,56.7371335
"1226","FHM 3933 Visborg",10.1489138,56.7371335
"1227","FHM 3933 Visborg",10.1489138,56.7371335
"1228","FHM 3933 Visborg",10.1489138,56.7371335
"1229","FHM 3933 Visborg",10.1489138,56.7371335
"1230","FHM 3933 Visborg",10.1489138,56.7371335
"1231","FHM 3933 Visborg",10.1489138,56.7371335
"1232","FHM 3933 Visborg",10.1489138,56.7371335
"1233","FHM 3933 Visborg",10.1489138,56.7371335
"1234","FHM 3933 Visborg",10.1489138,56.7371335
"1235","FHM 3933 Visborg",10.1489138,56.7371335
"1236","FHM 3933 Visborg",10.1489138,56.7371335
"1237","FHM 3933 Visborg",10.1489138,56.7371335
"1238","FHM 3933 Visborg",10.1489138,56.7371335
"1239","FHM 3933 Visborg",10.1489138,56.7371335
"1240","FHM 3933 Visborg",10.1489138,56.7371335
"1241","FHM 3933 Visborg",10.1489138,56.7371335
"1242","FHM 3933 Visborg",10.1489138,56.7371335
"1243","FHM 3933 Visborg",10.1489138,56.7371335
"1244","FHM 3933 Visborg",10.1489138,56.7371335
"1245","FHM 3933 Visborg",10.1489138,56.7371335
"1246","FHM 3933 Visborg",10.1489138,56.7371335
"1247","FHM 3933 Visborg",10.1489138,56.7371335
"1248","FHM 3933 Visborg",10.1489138,56.7371335
"1249","FHM 3933 Visborg",10.1489138,56.7371335
"1250","FHM 3933 Visborg",10.1489138,56.7371335
"1251","FHM 3933 Visborg",10.1489138,56.7371335
"1252","FHM 3933 Visborg",10.1489138,56.7371335
"1253","FHM 3933 Visborg",10.1489138,56.7371335
"1254","FHM 3933 Visborg",10.1489138,56.7371335
"1255","FHM 3933 Visborg",10.1489138,56.7371335
"1256","FHM 3933 Visborg",10.1489138,56.7371335
"1257","FHM 3933 Visborg",10.1489138,56.7371335
"1258","FHM 3933 Visborg",10.1489138,56.7371335
"1259","FHM 3933 Visborg",10.1489138,56.7371335
"1260","FHM 3933 Visborg",10.1489138,56.7371335
"1261","FHM 3933 Visborg",10.1489138,56.7371335
"1262","FHM 3933 Visborg",10.1489138,56.7371335
"1263","FHM 3933 Visborg",10.1489138,56.7371335
"1264","FHM 3933 Visborg",10.1489138,56.7371335
"1265","FHM 3933 Visborg",10.1489138,56.7371335
"1266","FHM 3933 Visborg",10.1489138,56.7371335
"1267","FHM 3933 Visborg",10.1489138,56.7371335
"1268","FHM 3933 Visborg",10.1489138,56.7371335
"1269","FHM 3933 Visborg",10.1489138,56.7371335
"1270","FHM 3933 Visborg",10.1489138,56.7371335
"1271","FHM 3933 Visborg",10.1489138,56.7371335
"1272","FHM 3933 Visborg",10.1489138,56.7371335
"1273","FHM 3933 Visborg",10.1489138,56.7371335
"1274","FHM 3933 Visborg",10.1489138,56.7371335
"1275","FHM 3933 Visborg",10.1489138,56.7371335
"1276","FHM 3933 Visborg",10.1489138,56.7371335
"1277","FHM 3933 Visborg",10.1489138,56.7371335
"1278","FHM 3933 Visborg",10.1489138,56.7371335
"1279","FHM 3933 Visborg",10.1489138,56.7371335
"1280","FHM 3933 Visborg",10.1489138,56.7371335
"1281","FHM 3933 Visborg",10.1489138,56.7371335
"1282","FHM 4428 Vængesø III",10.5426884,56.1477817
"1283","FHM 4428 Vængesø III",10.5426884,56.1477817
"1284","FHM 4428 Vængesø III",10.5426884,56.1477817
"1285","FHM 4428 Vængesø III",10.5426884,56.1477817
"1286","FHM 4428 Vængesø III",10.5426884,56.1477817
"1287","FHM 4428 Vængesø III",10.5426884,56.1477817
"1288","FHM 4428 Vængesø III",10.5426884,56.1477817
"1289","FHM 4428 Vængesø III",10.5426884,56.1477817
"1290","FHM 4428 Vængesø III",10.5426884,56.1477817
"1291","FHM 4428 Vængesø III",10.5426884,56.1477817
"1292","FHM 4428 Vængesø III",10.5426884,56.1477817
"1293","FHM 4428 Vængesø III",10.5426884,56.1477817
"1294","FHM 4428 Vængesø III",10.5426884,56.1477817
"1295","FHM 4428 Vængesø III",10.5426884,56.1477817
"1296","FHM 4428 Vængesø III",10.5426884,56.1477817
"1297","FHM 4428 Vængesø III",10.5426884,56.1477817
"1298","FHM 4428 Vængesø III",10.5426884,56.1477817
"1299","FHM 4428 Vængesø III",10.5426884,56.1477817
"1300","FHM 4428 Vængesø III",10.5426884,56.1477817
"1301","FHM 4428 Vængesø III",10.5426884,56.1477817
"1302","FHM 4428 Vængesø III",10.5426884,56.1477817
"1303","FHM 2168 Ertebølle",9.1845656,56.8142288
"1304","FHM 2168 Ertebølle",9.1845656,56.8142288
"1305","FHM 2168 Ertebølle",9.1845656,56.8142288
"1306","FHM 2168 Ertebølle",9.1845656,56.8142288
"1307","FHM 2168 Ertebølle",9.1845656,56.8142288
"1308","FHM 2168 Ertebølle",9.1845656,56.8142288
"1309","FHM 2168 Ertebølle",9.1845656,56.8142288
"1310","FHM 2168 Ertebølle",9.1845656,56.8142288
"1311","FHM 2168 Ertebølle",9.1845656,56.8142288
"1312","FHM 2168 Ertebølle",9.1845656,56.8142288
"1313","FHM 2168 Ertebølle",9.1845656,56.8142288
"1314","FHM 2168 Ertebølle",9.1845656,56.8142288
"1315","FHM 2168 Ertebølle",9.1845656,56.8142288
"1316","FHM 2168 Ertebølle",9.1845656,56.8142288
"1317","FHM 2168 Ertebølle",9.1845656,56.8142288
"1318","FHM 2168 Ertebølle",9.1845656,56.8142288
"1319","FHM 2168 Ertebølle",9.1845656,56.8142288
"1320","FHM 2168 Ertebølle",9.1845656,56.8142288
"1321","FHM 2168 Ertebølle",9.1845656,56.8142288
"1322","FHM 2168 Ertebølle",9.1845656,56.8142288
"1323","FHM 2168 Ertebølle",9.1845656,56.8142288
"1324","FHM 2168 Ertebølle",9.1845656,56.8142288
"1325","FHM 2168 Ertebølle",9.1845656,56.8142288
"1326","FHM 2168 Ertebølle",9.1845656,56.8142288
"1327","FHM 2168 Ertebølle",9.1845656,56.8142288
"1328","FHM 2168 Ertebølle",9.1845656,56.8142288
"1329","FHM 2168 Ertebølle",9.1845656,56.8142288
"1330","MFG 158/99 Eskilø",12.08,55.73
"1331","FHM 5184/5948 Hjarnø",10.09,55.83
"1332","FHM 3954/4339 Dyngby",10.24205,55.95475
"1333","FHM 6218 Vestre Strandalle",10.22,56.19
